215; 490
247; 467
259; 461
271; 452
282; 441
292; 432
303; 419
316; 408
326; 401
338; 390
348; 379
353; 369
359; 354
365; 342
371; 329
379; 315
387; 302
394; 289
401; 278
407; 266
413; 255
420; 244
425; 232
429; 220
430; 208
426; 196
421; 185
416; 173
408; 161
400; 150
391; 140
382; 135
371; 133
362; 137
350; 142
339; 144
329; 152
318; 161
311; 170
304; 180
299; 191
295; 206
293; 218
292; 232
295; 244
298; 258
301; 275
304; 290
309; 305
313; 321
316; 337
319; 352
322; 367
325; 383
330; 391
335; 400
341; 410
347; 417
354; 422
361; 422
369; 420
378; 423
384; 428
390; 432
397; 438
403; 445
409; 455
413; 464
417; 467
421; 468
427; 471
434; 476
439; 479
448; 482
458; 487
469; 490
478; 496
487; 499
497; 501
