428; 255
445; 220
443; 216
440; 213
433; 211
428; 203
423; 199
416; 192
411; 186
403; 182
394; 178
386; 177
377; 175
369; 170
361; 165
352; 165
343; 166
337; 169
331; 174
324; 181
317; 185
310; 190
304; 196
298; 202
290; 205
282; 209
276; 214
270; 223
266; 231
263; 244
260; 258
258; 269
255; 281
252; 292
250; 301
248; 313
247; 323
247; 330
248; 339
250; 350
253; 356
257; 362
261; 371
264; 377
269; 382
273; 392
276; 400
281; 406
288; 412
295; 418
300; 427
306; 432
313; 433
320; 433
328; 435
336; 436
342; 436
348; 436
355; 433
360; 433
366; 431
371; 428
375; 424
380; 417
423; 365
