498; 141
476; 171
466; 184
456; 197
443; 210
431; 222
421; 237
408; 250
398; 264
388; 277
379; 288
371; 301
362; 311
355; 322
347; 333
339; 342
332; 350
325; 360
319; 367
311; 375
302; 380
293; 385
283; 390
272; 395
262; 402
251; 404
240; 406
228; 407
213; 406
198; 401
185; 394
172; 386
161; 376
157; 364
155; 353
157; 341
162; 331
170; 318
181; 307
195; 298
209; 292
222; 287
238; 282
254; 280
267; 281
282; 284
296; 290
309; 296
322; 301
332; 308
340; 321
350; 327
360; 334
372; 339
384; 346
393; 357
404; 365
414; 375
425; 385
434; 394
442; 402
449; 407
457; 412
480; 441
