461; 210
440; 218
427; 221
413; 225
402; 224
393; 225
379; 226
367; 224
355; 220
342; 216
329; 213
314; 209
301; 205
287; 201
276; 197
264; 197
252; 197
240; 199
227; 200
214; 200
201; 201
189; 204
181; 204
176; 205
176; 206
180; 209
187; 215
196; 221
206; 228
215; 233
223; 239
230; 245
238; 250
245; 253
252; 257
259; 261
267; 265
275; 268
283; 269
293; 274
299; 283
305; 289
310; 295
315; 298
319; 302
320; 308
318; 316
313; 323
305; 328
296; 334
286; 342
274; 350
263; 356
254; 363
245; 370
238; 377
231; 383
224; 391
217; 398
210; 406
201; 412
193; 414
186; 415
182; 415
183; 413
189; 411
199; 409
211; 409
224; 409
238; 408
251; 411
266; 410
281; 409
295; 412
310; 410
325; 407
337; 411
348; 411
357; 415
369; 412
381; 414
395; 413
408; 412
420; 412
429; 405
439; 399
461; 407
