514; 137
485; 167
474; 182
462; 197
450; 212
440; 225
429; 240
420; 254
411; 268
402; 284
391; 296
384; 305
377; 315
368; 330
359; 346
345; 357
333; 366
323; 374
314; 382
305; 392
297; 404
289; 414
280; 419
269; 419
257; 415
245; 409
232; 404
219; 394
208; 382
200; 368
194; 352
192; 338
193; 322
198; 306
206; 292
216; 279
226; 271
238; 261
253; 256
264; 256
279; 255
297; 255
316; 261
334; 270
351; 281
367; 292
382; 302
394; 316
405; 331
418; 346
428; 365
439; 384
452; 400
466; 415
478; 428
493; 436
504; 441
508; 446
