536; 169
503; 181
480; 182
454; 186
427; 187
398; 191
370; 189
344; 189
317; 193
293; 193
272; 197
255; 201
243; 204
239; 207
243; 208
254; 212
268; 228
283; 236
295; 236
310; 239
324; 244
339; 254
354; 261
366; 265
375; 272
381; 285
383; 292
379; 299
371; 308
361; 320
349; 332
336; 345
322; 353
311; 358
303; 362
297; 364
295; 367
297; 367
301; 367
311; 367
324; 365
342; 365
363; 368
382; 369
402; 372
423; 376
443; 375
459; 379
475; 369
489; 371
503; 373
514; 374
523; 378
527; 381
527; 386
505; 390
