423; 280
424; 261
424; 250
421; 238
416; 224
410; 210
403; 197
395; 186
387; 175
376; 165
364; 159
352; 154
341; 150
329; 149
317; 150
306; 158
295; 164
286; 167
277; 175
266; 188
255; 201
245; 211
237; 222
229; 235
222; 247
219; 257
216; 269
215; 283
216; 298
218; 308
223; 321
226; 332
231; 340
235; 350
239; 356
243; 365
246; 371
251; 381
255; 391
259; 401
261; 411
265; 419
268; 423
273; 425
278; 429
283; 430
290; 431
295; 434
301; 434
309; 436
314; 439
320; 442
326; 446
332; 446
339; 446
345; 450
352; 449
358; 450
364; 450
369; 451
375; 449
380; 446
385; 443
390; 441
394; 434
424; 379
