313; 119
277; 126
268; 128
257; 138
245; 144
232; 149
220; 163
209; 174
197; 183
188; 193
182; 202
178; 213
174; 224
173; 233
174; 249
174; 262
177; 275
180; 286
185; 298
191; 311
199; 322
211; 336
223; 348
234; 356
245; 367
254; 375
264; 379
274; 385
284; 386
295; 387
305; 388
314; 385
324; 384
333; 380
343; 373
351; 369
360; 365
366; 364
371; 365
376; 357
380; 352
385; 346
388; 338
390; 329
392; 318
393; 308
394; 299
394; 290
394; 279
395; 270
395; 260
396; 251
395; 245
394; 237
393; 230
391; 222
387; 212
382; 203
377; 193
372; 186
367; 179
362; 170
357; 161
354; 156
349; 153
344; 149
338; 148
329; 143
322; 136
315; 136
309; 136
301; 131
296; 131
288; 130
281; 123
258; 126
