517; 138
493; 157
483; 172
469; 189
459; 203
449; 218
438; 232
428; 247
419; 260
410; 270
403; 281
395; 290
388; 299
380; 310
375; 319
371; 330
367; 341
365; 353
360; 367
353; 378
347; 388
336; 399
327; 409
315; 417
301; 419
289; 423
277; 427
265; 426
252; 426
240; 423
230; 416
221; 406
215; 394
211; 381
209; 369
207; 361
206; 351
208; 340
215; 326
224; 315
236; 306
249; 301
262; 298
277; 294
291; 295
304; 299
318; 306
331; 314
345; 323
360; 333
371; 348
384; 364
397; 375
408; 389
418; 403
429; 415
441; 424
455; 427
471; 427
483; 428
495; 438
