264; 464
289; 442
301; 434
311; 428
322; 420
334; 412
346; 405
357; 396
368; 384
377; 376
385; 365
391; 353
396; 342
402; 330
405; 319
410; 305
416; 292
419; 280
423; 265
424; 253
423; 240
422; 226
419; 212
416; 198
412; 185
406; 173
401; 160
395; 150
387; 143
378; 137
367; 135
357; 132
347; 132
338; 135
330; 145
321; 156
314; 166
309; 175
305; 188
301; 201
299; 212
298; 224
296; 239
295; 250
297; 261
299; 273
301; 284
305; 297
308; 306
312; 316
315; 327
319; 335
324; 344
329; 353
333; 363
337; 371
341; 380
346; 387
350; 398
355; 409
361; 417
369; 424
379; 431
389; 432
398; 435
409; 434
421; 429
433; 435
445; 439
454; 444
466; 451
477; 454
492; 458
504; 462
515; 464
522; 466
537; 469
