409; 238
398; 215
394; 207
390; 198
386; 191
379; 183
373; 175
366; 166
355; 158
344; 150
331; 145
318; 141
305; 143
291; 146
281; 149
270; 158
258; 167
250; 180
241; 195
231; 210
221; 226
213; 237
207; 252
202; 266
198; 282
196; 294
196; 305
197; 318
200; 332
205; 341
210; 352
215; 364
220; 374
227; 380
233; 390
239; 396
245; 403
252; 408
258; 415
262; 425
266; 428
273; 431
278; 440
284; 443
291; 442
298; 444
308; 444
315; 443
322; 443
329; 443
337; 442
344; 440
350; 439
356; 437
362; 437
368; 432
374; 428
378; 422
381; 416
385; 409
390; 403
395; 393
397; 386
399; 377
403; 372
404; 368
406; 361
405; 332
