463; 185
432; 194
416; 193
402; 187
388; 182
372; 180
356; 178
340; 178
326; 177
314; 175
301; 179
286; 183
270; 186
256; 187
242; 189
227; 190
212; 190
198; 190
188; 188
179; 189
169; 188
160; 185
154; 184
150; 185
151; 188
154; 194
160; 204
169; 215
179; 227
189; 236
198; 247
207; 253
219; 258
230; 262
240; 270
248; 276
255; 280
262; 285
269; 290
274; 296
279; 302
284; 303
290; 307
292; 313
290; 322
281; 336
272; 343
262; 348
253; 355
242; 362
231; 369
223; 374
215; 380
208; 387
201; 392
194; 395
188; 399
182; 402
177; 405
172; 406
171; 407
171; 408
174; 409
181; 410
190; 412
198; 418
210; 418
221; 420
235; 420
248; 421
259; 424
273; 423
284; 424
293; 426
303; 425
313; 428
323; 429
335; 433
345; 436
354; 440
361; 443
371; 443
378; 445
386; 443
395; 441
402; 438
410; 436
418; 432
445; 434
