519; 153
494; 174
483; 176
473; 177
459; 179
445; 176
428; 176
412; 177
394; 173
377; 172
359; 171
343; 170
325; 172
308; 172
290; 170
273; 170
257; 170
242; 171
226; 169
214; 167
203; 166
200; 164
199; 163
204; 161
212; 163
222; 166
232; 170
243; 183
257; 196
271; 212
285; 227
302; 236
318; 247
334; 256
352; 259
367; 261
383; 274
394; 282
405; 287
413; 291
417; 297
419; 299
416; 302
411; 302
403; 304
393; 306
381; 311
367; 317
349; 324
333; 328
316; 335
299; 344
286; 349
271; 357
260; 362
251; 366
246; 366
244; 366
248; 364
255; 363
267; 360
279; 358
294; 353
312; 354
329; 348
345; 346
360; 350
374; 347
386; 352
398; 359
409; 365
417; 372
423; 378
426; 379
427; 381
424; 377
