116; 113
127; 131
133; 145
139; 159
147; 173
156; 185
163; 199
171; 212
178; 225
185; 237
192; 248
198; 259
204; 268
209; 277
214; 283
217; 290
221; 297
224; 303
227; 309
231; 318
235; 329
239; 337
242; 344
245; 351
248; 361
252; 369
255; 378
258; 385
261; 391
264; 396
267; 400
269; 400
272; 395
277; 391
283; 388
288; 384
295; 378
301; 372
306; 366
311; 360
317; 353
321; 348
326; 341
331; 333
336; 327
341; 319
345; 312
350; 304
356; 296
361; 292
367; 284
373; 276
379; 266
386; 260
393; 255
401; 250
408; 243
416; 235
424; 229
432; 221
439; 211
446; 203
453; 193
458; 184
464; 172
468; 162
474; 151
480; 141
488; 132
495; 128
502; 122
502; 107
