303; 148
337; 149
364; 147
398; 144
434; 147
474; 153
516; 162
550; 176
574; 187
587; 198
587; 211
574; 222
548; 230
503; 249
446; 266
390; 292
334; 310
268; 315
191; 319
125; 322
69; 330
61; 329
69; 331
81; 335
91; 337
95; 337
96; 338
101; 341
132; 362
161; 388
166; 431
162; 475
151; 512
147; 538
144; 550
146; 553
149; 548
161; 534
171; 525
190; 508
211; 488
217; 473
223; 466
223; 465
222; 469
226; 474
227; 477
228; 475
229; 474
230; 475
230; 477
229; 477
230; 475
230; 476
231; 474
231; 472
234; 471
237; 467
239; 459
242; 454
243; 447
244; 436
241; 423
239; 414
237; 413
238; 413
248; 420
