487; 149
474; 163
461; 177
443; 193
429; 208
421; 225
411; 240
404; 257
397; 273
389; 289
381; 305
372; 318
362; 332
353; 344
344; 356
332; 369
320; 382
308; 395
297; 406
286; 415
274; 421
262; 423
250; 424
237; 423
225; 418
213; 413
201; 407
190; 399
180; 391
173; 381
169; 370
166; 359
167; 348
171; 338
178; 327
189; 318
200; 311
213; 302
229; 295
247; 289
265; 283
282; 281
298; 280
312; 285
322; 290
338; 294
350; 305
361; 315
373; 324
382; 336
392; 345
400; 356
410; 365
421; 375
432; 384
445; 396
456; 407
466; 419
476; 428
484; 436
487; 438
