239; 328
250; 307
256; 300
263; 292
271; 285
282; 277
293; 271
305; 264
318; 257
330; 253
343; 249
355; 249
367; 249
378; 251
388; 252
396; 258
402; 264
407; 271
410; 280
412; 289
412; 298
409; 307
406; 314
400; 321
393; 329
387; 335
379; 341
371; 344
361; 349
351; 352
342; 353
332; 355
323; 355
315; 352
308; 349
301; 342
296; 336
291; 332
286; 325
282; 319
278; 312
274; 304
272; 294
272; 285
273; 274
277; 263
282; 251
290; 239
299; 229
310; 222
324; 216
338; 209
354; 206
368; 205
384; 204
400; 203
413; 205
426; 208
438; 213
450; 219
460; 227
470; 235
478; 244
484; 253
488; 261
491; 270
491; 278
491; 285
490; 290
490; 297
490; 303
477; 314
