495; 220
454; 233
439; 233
422; 233
402; 233
383; 230
363; 232
343; 229
320; 229
297; 229
274; 230
253; 232
232; 236
213; 237
196; 239
183; 242
173; 243
167; 241
167; 241
171; 238
178; 235
189; 232
201; 230
216; 231
231; 232
244; 235
259; 235
273; 239
286; 239
298; 241
308; 243
317; 241
324; 243
330; 241
335; 240
339; 242
342; 240
345; 240
346; 242
345; 242
344; 246
341; 251
339; 260
336; 270
335; 276
333; 290
332; 296
330; 309
328; 324
327; 338
326; 358
327; 374
330; 394
331; 418
335; 432
335; 444
334; 458
334; 462
332; 461
335; 468
