216; 344
232; 311
238; 303
246; 294
253; 288
260; 280
269; 274
277; 269
286; 264
295; 260
304; 258
313; 257
321; 258
328; 257
334; 257
340; 258
345; 259
350; 264
355; 274
359; 281
361; 289
362; 297
361; 303
359; 310
356; 318
353; 324
347; 331
343; 337
336; 341
330; 345
322; 348
314; 351
305; 354
297; 356
288; 358
280; 357
273; 356
265; 355
257; 353
250; 348
243; 345
237; 338
231; 332
225; 324
220; 315
217; 307
214; 297
212; 289
213; 281
213; 272
216; 262
219; 252
225; 241
231; 232
239; 222
249; 216
261; 210
275; 207
289; 204
304; 202
319; 200
333; 198
346; 198
357; 199
366; 201
375; 202
384; 208
393; 216
399; 224
407; 232
412; 241
416; 248
419; 252
422; 256
424; 263
424; 284
