472; 194
444; 202
436; 201
426; 202
415; 199
405; 197
394; 198
384; 197
374; 198
363; 200
352; 200
343; 202
332; 206
324; 205
317; 204
310; 205
301; 203
292; 204
280; 202
270; 198
259; 194
249; 193
239; 194
229; 193
218; 198
207; 197
196; 202
182; 202
167; 203
153; 207
142; 211
133; 218
126; 225
122; 234
121; 245
120; 254
123; 263
125; 272
132; 276
142; 283
152; 286
163; 289
176; 292
189; 293
202; 295
214; 294
227; 295
239; 298
252; 299
263; 300
274; 299
285; 297
295; 296
304; 297
314; 297
323; 299
332; 298
341; 298
349; 296
358; 293
366; 291
374; 290
383; 289
393; 289
402; 289
411; 291
418; 295
426; 297
434; 300
441; 302
449; 303
456; 306
462; 310
468; 314
471; 320
472; 327
470; 333
467; 339
461; 347
455; 356
447; 365
441; 372
433; 381
424; 386
415; 389
407; 390
397; 391
387; 392
376; 391
367; 391
354; 392
343; 391
331; 393
322; 392
312; 391
304; 389
296; 391
287; 388
279; 385
271; 383
263; 382
255; 381
247; 378
241; 377
233; 378
226; 377
219; 375
147; 379
