240; 479
268; 466
279; 459
291; 452
304; 440
316; 433
326; 427
338; 418
349; 409
361; 402
372; 393
382; 382
389; 373
397; 360
403; 348
408; 336
414; 323
418; 312
422; 298
425; 284
429; 273
431; 258
434; 242
434; 228
434; 212
432; 199
428; 186
425; 172
422; 161
415; 150
409; 139
399; 130
390; 124
377; 122
366; 124
353; 129
343; 139
332; 150
325; 162
319; 170
313; 180
308; 194
304; 205
302; 219
299; 231
298; 241
298; 253
299; 266
301; 278
304; 288
308; 302
312; 314
316; 325
319; 336
322; 347
326; 359
331; 372
336; 378
340; 386
345; 394
351; 400
357; 406
363; 413
371; 420
377; 427
383; 433
389; 436
398; 439
411; 448
423; 457
435; 458
447; 458
462; 459
475; 461
487; 467
499; 472
505; 478
511; 480
