498; 225
476; 232
466; 232
452; 234
439; 234
425; 236
409; 237
394; 236
378; 238
363; 238
348; 237
334; 235
320; 234
305; 232
293; 230
281; 228
271; 227
256; 228
240; 230
223; 231
206; 232
188; 237
169; 239
150; 239
132; 241
118; 240
104; 240
93; 240
86; 237
86; 235
95; 233
106; 233
119; 235
134; 235
151; 235
166; 235
182; 234
197; 232
211; 230
225; 228
237; 228
248; 228
259; 227
267; 229
275; 228
282; 228
288; 226
295; 226
300; 225
305; 228
309; 230
312; 232
314; 237
315; 242
315; 252
315; 264
315; 273
316; 284
315; 296
314; 302
313; 309
313; 317
313; 322
313; 330
313; 336
312; 344
312; 350
312; 358
312; 363
312; 367
312; 369
311; 374
311; 380
311; 388
311; 396
312; 404
312; 410
311; 416
312; 420
311; 426
311; 437
