479; 228
440; 236
424; 237
406; 238
390; 238
373; 238
355; 236
337; 236
316; 235
297; 234
277; 234
259; 231
240; 230
223; 228
207; 227
195; 227
185; 224
177; 222
171; 220
168; 220
171; 218
179; 216
191; 218
204; 223
216; 225
229; 228
243; 227
254; 230
266; 233
276; 233
286; 234
296; 235
304; 238
312; 238
318; 240
323; 244
326; 245
326; 247
325; 247
324; 248
322; 249
319; 254
313; 275
310; 297
308; 323
304; 346
303; 362
302; 373
301; 384
302; 395
304; 404
307; 413
308; 420
310; 426
311; 428
308; 430
