482; 211
444; 220
424; 224
404; 226
381; 230
360; 232
336; 234
313; 234
291; 233
268; 233
248; 233
228; 231
211; 232
195; 231
177; 229
164; 229
153; 230
147; 229
147; 227
150; 224
155; 222
164; 218
176; 213
189; 213
204; 213
220; 212
235; 212
250; 212
264; 213
277; 212
288; 213
298; 214
307; 215
314; 215
322; 213
327; 216
331; 217
333; 220
331; 219
328; 223
321; 238
314; 252
309; 265
302; 288
297; 303
294; 318
289; 342
288; 362
289; 380
289; 398
292; 411
293; 429
295; 443
297; 456
296; 462
297; 469
299; 481
301; 482
299; 483
298; 477
