234; 334
259; 310
267; 302
276; 297
287; 291
297; 285
307; 279
318; 273
329; 269
340; 265
351; 261
361; 259
369; 258
378; 258
385; 261
391; 266
396; 275
400; 283
402; 292
403; 302
403; 309
402; 318
398; 330
395; 336
391; 344
385; 351
379; 355
373; 362
364; 368
354; 372
342; 378
333; 378
324; 378
314; 376
307; 373
300; 369
292; 364
285; 358
279; 351
272; 344
268; 334
264; 324
262; 314
262; 303
264; 294
266; 284
272; 273
279; 264
288; 255
300; 249
310; 247
321; 242
334; 241
347; 240
361; 238
375; 236
389; 235
402; 234
415; 235
425; 237
435; 241
440; 247
444; 253
447; 260
449; 269
449; 278
450; 288
450; 300
453; 309
454; 318
451; 332
