422; 273
413; 252
410; 241
405; 231
398; 220
390; 208
382; 197
374; 187
366; 179
354; 175
339; 173
326; 171
312; 175
299; 181
287; 186
279; 192
271; 199
265; 207
261; 218
256; 231
252; 243
249; 256
244; 268
244; 281
242; 297
241; 315
244; 328
245; 342
247; 353
251; 362
254; 370
258; 378
262; 388
265; 398
270; 404
276; 410
280; 417
285; 422
290; 428
295; 434
300; 437
305; 441
310; 448
316; 450
322; 452
328; 453
335; 455
341; 455
346; 457
351; 456
356; 456
363; 454
368; 455
371; 453
375; 450
378; 446
383; 441
388; 437
390; 432
394; 425
398; 418
415; 365
