208; 506
240; 495
255; 487
276; 474
291; 465
305; 454
319; 441
332; 430
343; 419
353; 407
363; 397
372; 386
380; 376
389; 366
397; 354
401; 344
406; 332
411; 320
417; 307
422; 295
426; 282
431; 268
432; 251
435; 235
435; 219
432; 206
424; 193
418; 178
409; 168
401; 158
392; 151
383; 144
372; 141
362; 142
351; 147
341; 153
330; 160
321; 169
311; 178
304; 186
298; 195
293; 204
291; 216
290; 227
289; 241
291; 256
293; 270
295; 284
299; 299
303; 313
306; 323
311; 333
315; 343
318; 351
324; 360
329; 369
334; 376
342; 386
349; 395
355; 403
362; 409
368; 416
375; 422
381; 430
385; 441
392; 448
402; 457
411; 463
421; 464
432; 463
444; 464
457; 459
467; 460
474; 467
480; 469
486; 474
490; 482
487; 474
