323; 552
366; 543
386; 548
423; 551
442; 551
445; 549
443; 550
442; 546
448; 540
448; 533
437; 521
429; 499
421; 467
405; 450
396; 449
388; 457
389; 460
398; 460
403; 472
409; 487
409; 499
400; 511
389; 519
374; 525
348; 536
324; 539
306; 541
293; 539
286; 527
272; 513
256; 496
251; 469
248; 441
241; 417
249; 391
266; 374
284; 372
293; 372
314; 374
344; 375
366; 370
392; 370
417; 375
440; 375
454; 376
458; 382
458; 394
457; 405
453; 417
443; 441
427; 471
414; 486
408; 493
402; 497
387; 508
364; 511
351; 494
342; 485
327; 481
311; 472
305; 465
302; 458
299; 452
300; 452
304; 456
354; 452
