405; 269
416; 250
415; 239
410; 229
402; 218
396; 204
387; 194
376; 182
362; 173
344; 167
325; 164
307; 161
289; 162
272; 165
258; 169
246; 176
234; 185
224; 196
214; 210
207; 221
203; 239
198; 257
200; 269
199; 286
195; 303
191; 325
189; 340
194; 355
194; 371
199; 381
203; 393
207; 405
216; 412
225; 424
232; 434
240; 441
248; 449
257; 457
263; 466
271; 469
279; 473
287; 475
296; 474
302; 474
313; 469
323; 465
330; 463
340; 457
348; 454
356; 452
367; 452
375; 451
381; 448
388; 442
392; 439
396; 436
397; 432
401; 424
412; 377
