212; 478
241; 471
253; 463
264; 454
275; 448
285; 439
297; 431
307; 421
318; 415
328; 407
339; 395
347; 381
354; 369
360; 357
364; 344
371; 327
379; 309
388; 293
397; 280
402; 268
409; 253
414; 241
417; 226
419; 212
419; 196
421; 181
420; 164
420; 148
415; 134
408; 122
397; 116
386; 109
372; 109
358; 112
344; 116
334; 122
327; 128
319; 138
312; 147
308; 161
307; 180
306; 200
306; 219
307; 237
309; 254
312; 267
317; 278
324; 289
333; 299
343; 307
352; 320
361; 333
369; 348
377; 367
383; 381
390; 397
398; 410
406; 419
414; 430
422; 439
431; 449
440; 460
445; 467
453; 477
