213; 471
242; 467
252; 462
264; 458
273; 454
283; 446
293; 440
303; 431
312; 420
320; 407
328; 394
336; 382
345; 368
353; 353
361; 338
368; 324
374; 312
381; 299
390; 286
395; 273
401; 258
407; 244
414; 231
419; 216
422; 204
424; 194
423; 187
421; 179
417; 167
412; 154
406; 144
400; 134
392; 129
384; 126
374; 127
364; 130
355; 135
347; 141
337; 148
330; 157
325; 170
319; 183
315; 193
311; 205
309; 216
307; 228
308; 241
310; 254
315; 266
321; 276
327; 287
332; 298
337; 309
342; 322
348; 333
354; 348
360; 361
367; 373
375; 381
383; 388
392; 391
401; 397
413; 407
423; 419
432; 427
437; 434
452; 447
