113; 119
141; 138
150; 157
159; 176
169; 192
177; 209
185; 225
191; 240
196; 255
202; 269
207; 279
212; 291
217; 300
222; 311
227; 319
232; 328
237; 336
242; 347
246; 357
250; 364
253; 371
258; 379
262; 386
268; 392
272; 398
277; 404
282; 413
286; 425
290; 435
293; 441
297; 445
301; 449
305; 450
310; 449
314; 447
317; 440
321; 432
324; 424
327; 417
327; 410
330; 402
335; 395
339; 388
346; 379
352; 371
359; 363
367; 355
374; 347
382; 338
387; 334
392; 328
399; 319
405; 309
410; 297
417; 285
424; 275
432; 266
437; 258
444; 249
453; 243
461; 236
470; 229
477; 222
482; 212
489; 204
494; 194
500; 183
504; 172
513; 164
519; 158
517; 138
